status_id,created_at,text,iso_language_code,location,keyword_matches,user_id,screen_name,followers_count,friends_count,statuses_count,retweet_count,favorite_count,hashtags,datetime,date,urgent_need_flag,resource_flag
1388581488048832517,Sat May 01 19:50:00 +0000 2021,@ronakshah1090 @connectGEETA @Iamrahulkanal @MNCDFbombay @KYSBhayander @projectmumbai1 Convalescent plasma from patients who have already recovered may contain antibodies against it. Giving plasma to people  fighting COVID-19 may help them recover.We need support from all sources available @CMOMaharashtra @rajeshtope11 @mybmc @DGPMaharashtra @PMOIndia @AUThackeray,en,"Bandra West, Mumbai",['plasma'],1249444122454142976,nelsonc88104912,36,202,52,0,0,[],2021-05-01 19:50:00+00:00,2021-05-01,True,True
1388581466167119873,Sat May 01 19:49:54 +0000 2021,"@Divyasi43935418 @gurruchoudhary Pls try if this works 
Delhi - #Plasma Donors Available
Contact + 91 8010066066

They have plasma available for the following blood groups :

B+, O- and O+

Verified by National Service Scheme SBSEC
@Arun2981 @hallagullaboy",en,"Mumbai, Maharashtra",['plasma'],581027565,EshaSharma10,929,62,11717,0,0,['Plasma'],2021-05-01 19:49:54+00:00,2021-05-01,False,True
1388577926770094080,Sat May 01 19:35:50 +0000 2021,"Plz urgent need

Hi friends

Want help to admit my father in law due to covid . Plz inform bed availablity in thane or Kalyan He need buypack ventilator. He is admit in govt covid center from 10 days but day by day his health is damaging n now he is serious

9029700215
8080763579",en,"Thane, India",['ventilator'],1253963120806031362,DeepakHande13,3,39,8,0,1,[],2021-05-01 19:35:50+00:00,2021-05-01,True,True
1388577735061098496,Sat May 01 19:35:05 +0000 2021,Oxygen concentrator in Mumbai. Verified by OP 👇🏼 https://t.co/zZzJbxFR08,en,"Mumbai, India",['Oxygen'],1384911442223288323,sansheworld,228,25,4616,1,3,[],2021-05-01 19:35:05+00:00,2021-05-01,False,True
1388577038806577153,Sat May 01 19:32:19 +0000 2021,"My name is Kuneet Suri.Wanted to share my experience with U all
Yesterday( 30th April, 5pm) I went to #CommonwealthGamesCovidCenter #Delhi for mother in law.I got her admitted.Below are the updates which I personally verified 
1. 350 oxygen bed available 
2. Fully AC
contd.(1)",en,Mumbai,['Oxygen'],119450738,afsanaahmed,6433,313,16896,1,2,"['CommonwealthGamesCovidCenter', 'Delhi']",2021-05-01 19:32:19+00:00,2021-05-01,False,True
1388576582076297218,Sat May 01 19:30:30 +0000 2021,"@mahrukhinayet @Suhelseth @AdityaRajKaul @OmarAbdullah @sanjayraina @rjstutee Plz try proning with head low.
Give vigorous chest physio therapy, nebulisation, steam.
Give Tab Medrol 8 mg 8 hourly.
Will help to increase oxygen saturation till bed is available.
Take care 👍",en,"Ghatkopar West, Mumbai",['Oxygen'],844880055192956928,vickyrana110267,59,146,1934,0,0,[],2021-05-01 19:30:30+00:00,2021-05-01,False,True
1388575278855720960,Sat May 01 19:25:19 +0000 2021,"Is there any portal where someone can register as a plasma donor ? And someone can find a plasma donor ? Or where hospitals can show real time bed availablity on that portal? If not, can we create one @MoHFW_INDIA @Harshvardhanji @narendramodi @PMOIndia @AmitShah @AmitShahOffice",en,Mumbai,['plasma'],943947184088551424,TheBwoodGuy,267,2065,1309,0,1,[],2021-05-01 19:25:19+00:00,2021-05-01,False,True
1388567959539380228,Sat May 01 18:56:14 +0000 2021,"@ShakthiRGandhi @Geetash12105460 @indiantweeter @myogiadityanath @TeamSOSIndia Kaithal, Haryana (approx 220 kms from Delhi)

20 Oxygen  beds available.

Contact: 9910223322
                 9811955525",en,"Mumbai, India",['Oxygen'],796196205818761216,TheNeatSoul,1389,44,6191,1,1,[],2021-05-01 18:56:14+00:00,2021-05-01,False,True
1388567257169596419,Sat May 01 18:53:27 +0000 2021,Oxygen beds available ⬇️ https://t.co/PMGLxC9l1Q,en,"Mumbai, India",['Oxygen'],1028686837454462978,WCBMumbai,1075,78,1696,1,5,[],2021-05-01 18:53:27+00:00,2021-05-01,False,True
1388564307219263496,Sat May 01 18:41:43 +0000 2021,"O+ #PlasmaDonor available in #Mumbai 
Please DM or reply to this tweet for further details. 

#covid_19 #covidpatients #corona #covidresources #covidindia #covidaid #helpforcovid #plasma #plasmadonation #Mumbai #plasmaavailable #PlasmaRequirement #verified https://t.co/aQEIFIbzzK",en,Mumbai,"['plasma', '#covidresources']",1338824524423331840,RetweetsMumbai,1435,7,112308,1,1,"['PlasmaDonor', 'Mumbai', 'covid_19', 'covidpatients', 'corona', 'covidresources', 'covidindia', 'covidaid', 'helpforcovid', 'plasma', 'plasmadonation', 'Mumbai', 'plasmaavailable', 'PlasmaRequirement', 'verified']",2021-05-01 18:41:43+00:00,2021-05-01,True,True
1388560839968317444,Sat May 01 18:27:57 +0000 2021,"@ArvindKejriwal 
*Philips Trilogy Evo Portable hospital-to-home ventilator*
*Stratus 5 Stationary Oxygen Concentrator*
There are 1000 oxygenators and 500 ventilators currently available in the US. My contact can provide 2500 oxygenators and 1000 ventilators every 2 weeks.",en,Mumbai,"['Oxygen', 'ventilator']",19901147,VENTURECAP,359,225,1058,1,0,[],2021-05-01 18:27:57+00:00,2021-05-01,False,True
1388560531657797636,Sat May 01 18:26:43 +0000 2021,"@Surbhi31066523 Hi, I am Covy, your friendly chat assistant for helping you find covid resources. I noticed that you require oxygen cylinder in Mumbai. Here is a list of relevant leads that have been verified by our network of volunteers.",en,Mumbai,['Oxygen'],1338824524423331840,RetweetsMumbai,1435,7,112308,0,0,[],2021-05-01 18:26:43+00:00,2021-05-01,False,True
1388559174347333632,Sat May 01 18:21:20 +0000 2021,"@shantanunandan2 @thebetterindia Plz try proning with head low.
Give vigorous chest physio therapy and nebulisation, steam.
Give Medrol 8 mg 8 hourly.
Will help to increase oxygen saturation and bide time till bed is available.
Don't panic.
Take care 👍",en,"Ghatkopar West, Mumbai",['Oxygen'],844880055192956928,vickyrana110267,59,146,1934,0,0,[],2021-05-01 18:21:20+00:00,2021-05-01,False,True
1388558386988412928,Sat May 01 18:18:12 +0000 2021,"5 Oxygen beds are available in Varanasi. 

If you have any query do send DM to @iShashiShekhar",en,"Mumbai, India",['Oxygen'],106513394,SureshNakhua,131225,5553,367172,341,802,[],2021-05-01 18:18:12+00:00,2021-05-01,False,True
1388558294671781891,Sat May 01 18:17:50 +0000 2021,Please amplify this @Deep_Point_  need help ek do logo se baat ki sister ne oxygen cylinder is not available.,en,"Mumbai, India",['Oxygen'],38627197,Vibhanshu30,29,617,1605,0,0,[],2021-05-01 18:17:50+00:00,2021-05-01,True,True
1388557588556566531,Sat May 01 18:15:01 +0000 2021,"Inauguration of The Mumbai Covid Helpline. Service provides realtime information on #HospitalBeds, #Ambulances &amp; #Oxygen availability across Mumbai 
You can reach the Oshiwara helpline at: 91.9967882938 91.9892882905
#mumbaihelp #COVIDSecondWaveInIndia #mumbaicovidhelpline https://t.co/uuXeBLj0Ib",en,"Mumbai, India",['Oxygen'],1340596967349469184,waseemjavedinc,139,38,38,0,3,"['HospitalBeds', 'Ambulances', 'Oxygen', 'mumbaihelp', 'COVIDSecondWaveInIndia', 'mumbaicovidhelpline']",2021-05-01 18:15:01+00:00,2021-05-01,False,True
1388555501164658690,Sat May 01 18:06:44 +0000 2021,@vgarg01 @rvaidya2000 @governorswaraj @saket71 It's not 10%. It's almost 25%.Oxygen needs to be transported. Cryogenic containers required but not available in such large quantity.,en,"मुंबई, भारत",['Oxygen'],792369224916152324,OldSunil,43,175,43810,0,0,[],2021-05-01 18:06:44+00:00,2021-05-01,True,True
1388555254745079811,Sat May 01 18:05:45 +0000 2021,"@vipasharma @rohini_sgh @dmgbnagar @myogiadityanath Plz try proning with head low.
Give vigorous chest physio therapy and nebulisation, steam.
Give 8 mg Medrol 8 hourly.
This will help to increase oxygen saturation till bed is available.
Don't panic. Take care 👍",en,"Ghatkopar West, Mumbai",['Oxygen'],844880055192956928,vickyrana110267,59,146,1934,1,15,[],2021-05-01 18:05:45+00:00,2021-05-01,False,True
1388554749444689920,Sat May 01 18:03:45 +0000 2021,@sansheworld @Betaji_says Hi need B+ plasma for friend . Is it available?,en,Thane,['plasma'],103846581,ganeshhule,149,1739,3028,0,0,[],2021-05-01 18:03:45+00:00,2021-05-01,True,True
1388552293646098434,Sat May 01 17:53:59 +0000 2021,"@withraaz @mindless_reader Beds available 
Lotus Hospital,#Faridabad 9792175508 

2:- #Delhi oxygen beds 
8800497001. +91 85271 44455
Radha Soami, Chattarpur
Docs required
Adhaar Card
Passport sized photo - 2
Corona positive report
Entry from gate 2B

Verified 23:10 1 May
#CovidIndiaInfo #Covid19IndiaHelp",en,"Mumbai, India",['Oxygen'],582850178,dogoodalwys,1101,91,3102,0,0,"['Faridabad', 'Delhi', 'CovidIndiaInfo', 'Covid19IndiaHelp']",2021-05-01 17:53:59+00:00,2021-05-01,False,True
1388551888727986178,Sat May 01 17:52:22 +0000 2021,"@GulabMatiala @ajitanjum Plz try proning in head low. 
Give vigorous chest physio therapy, nebulisation, steam. 
Helps in improving oxygen saturation.
Will help to bide precious time till bed is available. 
Don't panic. Stay strong.
DM for more details.",en,"Ghatkopar West, Mumbai",['Oxygen'],844880055192956928,vickyrana110267,59,146,1934,0,1,[],2021-05-01 17:52:22+00:00,2021-05-01,False,True
1388551454240088064,Sat May 01 17:50:39 +0000 2021,"@Bhayankur Confirmed ICU beds available #Delhi NCR

Contact- 8375975629, 01123948484
Tirath ram shah charitable hospital, civil lines, New Delhi

Please verify once. This was verified a couple of hours ago.",en,Mumbai,"['""ICU Beds""', 'ICU']",135428218,anuproy05,1244,1141,4617,2,4,['Delhi'],2021-05-01 17:50:39+00:00,2021-05-01,False,True
1388550320616210434,Sat May 01 17:46:09 +0000 2021,"Oxygen Bed available at Alpha Centre Covid Retreat, Next to Taj Vivanta, Hinjewadi, Pune.

Contact- 07276170034

Verified: 01/05 11:10 pm

#SOSPune #COVIDEmergency 

.@ArjunB9591 .@Jakerachoudhury .@Shekhawat_1002 .@Arpit1223",en,"Mumbai, India",['Oxygen'],2708904529,YMehta_,1762,130,8485,22,6,"['SOSPune', 'COVIDEmergency']",2021-05-01 17:46:09+00:00,2021-05-01,False,True
1388549317900718085,Sat May 01 17:42:10 +0000 2021,"No one have medicines in hospitals there are 50covid beds and injections are coming is just 20 , I tried for my friends Day To Manny Distributor and adoctors but there are no stock plzz available them as soon as possible compulsory all bed should have oxygen facility.",en,"मुंबई, भारत",['Oxygen'],986260970,meetdel,16,126,16,0,0,[],2021-05-01 17:42:10+00:00,2021-05-01,False,True
1388547661272281094,Sat May 01 17:35:35 +0000 2021,"#Kaithal, #Haryana (approx 220 kms from #Delhi)

20 #Oxygen  beds available.

DM for contact details 
#TeamIndiaVsCovid 

Pls amplify @TeamSOSIndia @Alphatoonist @AdvAshutoshDube @IshitaJoshi @GoofyOlives @HashTagCricket   @RajarshitaS @dramebaz_woman",en,"Mumbai, India",['Oxygen'],796196205818761216,TheNeatSoul,1389,44,6191,65,35,"['Kaithal', 'Haryana', 'Delhi', 'Oxygen', 'TeamIndiaVsCovid']",2021-05-01 17:35:35+00:00,2021-05-01,False,True
1388545582965280772,Sat May 01 17:27:19 +0000 2021,"Old Delhi
Oxygen available small cylinder
Contact: +91 98739 72439
Verified at 10:15pm 1/05

COVID19India CovidHelp DelhiCovid 
OxygenCylinder COVIDEmergency
#Delhi

Updated Vaccination centers and previous leads check app
https://t.co/hGSnDtk8bF",en,Mumbai,['Oxygen'],1387706107976577026,Krithikaiyer20,21,66,172,2,0,['Delhi'],2021-05-01 17:27:19+00:00,2021-05-01,False,True
1388544489954824192,Sat May 01 17:22:58 +0000 2021,"Hospital Beds available in Jaipur at CKS Hospital.
7230001367

7023557768

9950370110

Oxygen beds available at Arya Hospital, Jaipur
Contact: 7791011100
Verified on 1st May, 5:53 pm
#Jaipur
Updated Vaccination centers and previous leads check app https://t.co/hGSnDtk8bF",en,Mumbai,['Oxygen'],1387706107976577026,Krithikaiyer20,21,66,172,2,0,['Jaipur'],2021-05-01 17:22:58+00:00,2021-05-01,False,True
1388543848062676992,Sat May 01 17:20:25 +0000 2021,"@gurruchoudhary Pls try this 🔴#Ventilator  #ICU 🔴beds available in Delhi 
❗ +91 83770 69977❗
AIPF Mission Hospital 
Location- Mission Hospital Road, Chandan Hola, Fatehpur Beri, New Delhi - 110074 
Verified at 8:23 pm 1 may",en,"Mumbai, Maharashtra","['ICU', 'ventilator']",581027565,EshaSharma10,929,62,11717,0,0,"['Ventilator', 'ICU']",2021-05-01 17:20:25+00:00,2021-05-01,False,True
1388541466826342401,Sat May 01 17:10:58 +0000 2021,New Varalakahmi hospital rajajinagar. Here also there is availability of icu bed.,en,"Mumbai, India",['ICU'],222907094,swastika24,667882,620,25006,2,6,[],2021-05-01 17:10:58+00:00,2021-05-01,False,True
1388540801479700484,Sat May 01 17:08:19 +0000 2021,"@withraaz @bhumipednekar Acha..try in this app..lot of numbers of Hospitals are thr .U also try I will do the same..see who gets it
AIIMS shows 1-2 ICU beds as available here. https://t.co/lJf6CBpCi5

#ICUBeds #ICU #verified #DelhiNCR  #Delhi #Noida #Ghaziabad #Covid #Bed #Beds",en,"Mumbai, India","['""ICU Beds""', 'ICU']",582850178,dogoodalwys,1101,91,3102,1,0,"['ICUBeds', 'ICU', 'verified', 'DelhiNCR', 'Delhi', 'Noida', 'Ghaziabad', 'Covid', 'Bed', 'Beds']",2021-05-01 17:08:19+00:00,2021-05-01,False,True
1388538069662371842,Sat May 01 16:57:28 +0000 2021,Can someone help me with oxygen and bed availability in Kolkata?,en,"Mumbai, India",['Oxygen'],111613927,humanhumein,908,2951,35234,19,8,[],2021-05-01 16:57:28+00:00,2021-05-01,False,True
1388537966239227907,Sat May 01 16:57:03 +0000 2021,"OXYGEN AND ICU BEDS HYDERABAD.

Prasad Hospital Nacharam.

4 Oxygen beds and 2 ICU beds are AVAILABLE.

Contact number : 9177972837

Verified 925pm
#hyderabadcovid 
#hyderabad

Updated previous leads
✅ vaccination centers too updated

check app https://t.co/hGSnDtk8bF",en,Mumbai,"['""ICU Beds""', 'ICU', 'Oxygen']",1387706107976577026,Krithikaiyer20,21,66,172,2,0,"['hyderabadcovid', 'hyderabad']",2021-05-01 16:57:03+00:00,2021-05-01,False,True
1388537839650967555,Sat May 01 16:56:33 +0000 2021,"Plasma donation available.
B-ve blood group.
Place: Kalyan, Thane, MH.
#YuvaaVolunteers #CovidHelp #DonatePlasmaSaveLives #COVID19India #PlasmaDonor #plasmaavailable #PlasmaMumbai #MumbaiCovid",en,"Mumbai, India",['plasma'],870356688892608512,Nikita_Sharma28,35,824,104,3,5,"['YuvaaVolunteers', 'CovidHelp', 'DonatePlasmaSaveLives', 'COVID19India', 'PlasmaDonor', 'plasmaavailable', 'PlasmaMumbai', 'MumbaiCovid']",2021-05-01 16:56:33+00:00,2021-05-01,False,True
1388536267781013505,Sat May 01 16:50:18 +0000 2021,"@ChaujanShelly @nakulvibhor #Plasma available in DELHI Verified 

ILBS hospital (2000 Unit of Convalescent Plasma available in their plasma bank : Dr Sareen) 
Helpline - 011 46300000 Ext. 22201
Whatsapp for plasma - 8448884344

Working hours - 8:00 AM to 8:00 PM#DelhiCovid 
#PlasmaDonation",en,"Mumbai, India",['plasma'],854973066408898560,krunals09,212,583,13960,3,0,"['Plasma', 'PlasmaDonation']",2021-05-01 16:50:18+00:00,2021-05-01,False,True
1388535907305750534,Sat May 01 16:48:52 +0000 2021,"@AnushreeJoshi16 @CMODelhi @DelhiVsCorona @weareyuvaa @msisodia @ArvindKejriwal Hardly anyone knows about this place.
Akshardham Covid Care 
(Akshardham Temple) 

500+ oxygen beds available totally free of cost 
In case of non-admission, contact: 9582221700 (Sunny Jaiswal) 
Whatsapp only!!
Last verified on 28.04.21 at 10:20 am @delhi",en,"Mumbai, India",['Oxygen'],2532673293,prekshawaghela,40,89,94,1,0,[],2021-05-01 16:48:52+00:00,2021-05-01,False,True
1388535626660683779,Sat May 01 16:47:45 +0000 2021,"Normal bed available 10
Oxygen bed available 5
08080833354 - Veena multi speciality hospital
Mumbai

Just verified
#covidmumbai",en,"Mumbai, India",['Oxygen'],854973066408898560,krunals09,212,583,13960,6,1,['covidmumbai'],2021-05-01 16:47:45+00:00,2021-05-01,False,True
1388533674426081281,Sat May 01 16:40:00 +0000 2021,"@yasminpasha @MukeshSharmaMLA Subject to availability,
#VentilatorBed  and #ICUBed  confirmation here 
8377069977

ICU beds available
AIPF Mission Hospital 
Location- Mission Hospital Road, Chandan Hola, Fatehpur Beri, New Delhi - 110074 

Verified at 16:56 01/05",en,Mumbai,"['""ICU Beds""', 'ICU', 'ventilator']",1225777396168585221,DancentiaTannu,59,135,642,0,1,"['VentilatorBed', 'ICUBed']",2021-05-01 16:40:00+00:00,2021-05-01,False,True
1388533371807027205,Sat May 01 16:38:48 +0000 2021,"@kshitijsingha16 @SonuSood Subject to availabilty,
#Ventilator  and #ICUBed  confirmation here 
8377069977

ICU beds available
AIPF Mission Hospital 
Location- Mission Hospital Road, Chandan Hola, Fatehpur Beri, New Delhi - 110074 

Verified at 16:56 01/0",en,Mumbai,"['""ICU Beds""', 'ICU', 'ventilator']",1225777396168585221,DancentiaTannu,59,135,642,0,0,"['Ventilator', 'ICUBed']",2021-05-01 16:38:48+00:00,2021-05-01,False,True
1388533123097317379,Sat May 01 16:37:48 +0000 2021,"Patient Name: Shri Sanjay Lambkane
Age: 57
Blood Group: 
HRCTscan score: 19/24
Oxygen score: 40
Now admitted in Hospital name: Floral hospital, Ravet
Requirement: ICU with ventilator but if only ICU bed is available then also Ok for now
#COVIDEmergency 
#COVIDSecondWaveInIndia",en,"Mumbai, India","['ICU', 'Oxygen', 'ventilator']",796610143760908290,DrShyamChandak,93,265,309,0,1,"['COVIDEmergency', 'COVIDSecondWaveInIndia']",2021-05-01 16:37:48+00:00,2021-05-01,True,True
1388533017308659716,Sat May 01 16:37:23 +0000 2021,"@shubhi_takkar Contact: 9810024272
9625000788
Service Available: Blood
City: Delhi
Plasma available in #Delhi, for all blood groups.
Verified on:1st May 08:32 pm",en,"Mumbai, India",['plasma'],521225416,AmanVishera,102,89,165,0,1,['Delhi'],2021-05-01 16:37:23+00:00,2021-05-01,False,True
1388532448397430787,Sat May 01 16:35:08 +0000 2021,"@yasminpasha @MukeshSharmaMLA Try this , 
Subject to availablity 
Confirmed #icu beds available #Delhi NCR

Contact- 8375975629, 01123948484
Tirath ram shah charitable hospital, civil lines, New Delhi

verified an hour back",en,Mumbai,"['""ICU Beds""', 'ICU']",1225777396168585221,DancentiaTannu,59,135,642,0,0,"['icu', 'Delhi']",2021-05-01 16:35:08+00:00,2021-05-01,False,True
1388531418909708290,Sat May 01 16:31:02 +0000 2021,Must be referring to the oxygen available in the air for people to breathe. I dont think he is enough qualified to understand the question https://t.co/jQgHqNyEHG,en,India,['Oxygen'],825659851,SartajAJ,350,905,27590,0,0,[],2021-05-01 16:31:02+00:00,2021-05-01,False,True
1388530385420656644,Sat May 01 16:26:56 +0000 2021,"@Mirmawiya0 @Altxk @azzharmalik @kyamainbolo @twinklesahnii @SehrishLone @togaay @maskatbakana @furqannzrr @ch3rrybouIevard @szajimjun @_hardie__ @VipulUp27618282 verified ✅ as of 1st May 2.30 pm

6 ltr oxygen cans available for Rs. 2500 (+ extra for home delivery)
location: DELHI - NCR - GHAZIABAD

if it needs to be picked up then minimum 10 cans from DWARKA SECTOR 5 

contact: 7011549539",en,Mumbai,['Oxygen'],255983100,kuspat,313,990,1351,1,1,[],2021-05-01 16:26:56+00:00,2021-05-01,True,True
1388529181714042881,Sat May 01 16:22:09 +0000 2021,"VERIFIED 1/5/21 9:40 PM

Sona oxygen Ltd, Siliguri West Bengal
9635967780
Oxygen Refill available
6am to 10 pm

#WestBengal #Oxygen",en,"Bombay, India",['Oxygen'],1040021191,darrencaldeira,5608,406,8216,13,8,"['WestBengal', 'Oxygen']",2021-05-01 16:22:09+00:00,2021-05-01,False,True
1388527787040903170,Sat May 01 16:16:36 +0000 2021,"#Mumbai
OxygenBeds

Verified on 1st May 2021, Saturday, 9:30 pm 

Oxygen Beds available at Ashapuri Hospital, Dahisar Mumbai 

Contact: 7738477604",en,"Mumbai, India",['Oxygen'],1016381164460937216,BhavnaR80771397,37,18,293,5,2,['Mumbai'],2021-05-01 16:16:36+00:00,2021-05-01,False,True
1388527682741178373,Sat May 01 16:16:11 +0000 2021,@Aparajita_2018 @ABINASH_IAS @kanishkdutt9 Ok and Madam any oxygen beds available as oxygen refilling here is taking 8-10 hours,en,"Mumbai, India",['Oxygen'],883298621520625665,KanikaPasricha,23,765,428,0,0,[],2021-05-01 16:16:11+00:00,2021-05-01,False,True
1388527164304232449,Sat May 01 16:14:08 +0000 2021,"@karanrai018 #Verified at 5:50 pm on 1/5/2021
#Oxygen Can are available in #Delhi 

₹700 for 10L/can.
Contact:+919013809829

👉Subject to Availability",en,Mumbai,['Oxygen'],1225777396168585221,DancentiaTannu,59,135,642,3,2,"['Verified', 'Oxygen', 'Delhi']",2021-05-01 16:14:08+00:00,2021-05-01,False,True
1388526678901772298,Sat May 01 16:12:12 +0000 2021,"@myogiadityanath 
Dear Yogi Ji,
I am at mumbai  and my dad is at Uttar Pradesh district Jaunpur Near Kerakat and having less oxygen level at 55-56.. He is urgently required oxygen bed.. We had tried everywhere but there is no availability..
Yogi Ji kindly help..call at7666658478",en,"Mumbai, India",['Oxygen'],1304666329371213824,AmitSin13430894,1,20,1,7,0,[],2021-05-01 16:12:12+00:00,2021-05-01,True,True
1388525705772769280,Sat May 01 16:08:20 +0000 2021,"@karanrai018 Try this for oxygen 
Verified at 6:10 pm on 1/5/2021
Oxygen Kit is available in Delhi

Contact:9654499907
Preethvihar Metro Station Gate No-4

👉Subject to Availability",en,Mumbai,['Oxygen'],1225777396168585221,DancentiaTannu,59,135,642,0,0,[],2021-05-01 16:08:20+00:00,2021-05-01,False,True
1388524960986009607,Sat May 01 16:05:22 +0000 2021,"Normal bed available 10
Oxygen bed available 5
08080833354 - Veena multi speciality hospital
Mumbai
#MumbaiCovid",en,"Mumbai, India",['Oxygen'],854973066408898560,krunals09,212,583,13960,1,0,['MumbaiCovid'],2021-05-01 16:05:22+00:00,2021-05-01,False,True
1388524764763869186,Sat May 01 16:04:36 +0000 2021,"@directyatharth @Vasan_Bala ONE OXYGEN BED AVAILABLE..JUST SPOKE TO DR AHMED ..KINDLY CALL HIM NOW  IF IT WORKS
Siddhant Hospital, Gwalior 
8878014133

#Verified #verifiedcovidresources #gwalior #indore #bed #OxygenEmergency",en,"Mumbai, India",['Oxygen'],582850178,dogoodalwys,1101,91,3102,1,0,"['Verified', 'verifiedcovidresources', 'gwalior', 'indore', 'bed', 'OxygenEmergency']",2021-05-01 16:04:36+00:00,2021-05-01,False,True
1388524186612625418,Sat May 01 16:02:18 +0000 2021,"Normal bed available 10
Oxygen bed available 5
08080833354 - Veena multi speciality hospital
Mumbai",en,"Mumbai, India",['Oxygen'],854973066408898560,krunals09,212,583,13960,6,3,[],2021-05-01 16:02:18+00:00,2021-05-01,False,True
