status_id,created_at,text,iso_language_code,location,keyword_matches,user_id,screen_name,followers_count,friends_count,statuses_count,retweet_count,favorite_count,hashtags,datetime,date,urgent_need_flag,resource_flag
1388606064396959746,Sat May 01 21:27:39 +0000 2021,"@anmol_smnch @VipulVivekDas_ Oxygen beds are available at Civil hospital, Sector 10A, Gurgaon. Contact: 011242333100
Last verified: 01/05/2021, 10:44 pm",en,Delhi ,['Oxygen'],19807290,ambika_subash,152,396,252,1,1,[],2021-05-01 21:27:39+00:00,2021-05-01,False,True
1388603454633877505,Sat May 01 21:17:17 +0000 2021,"Delhi
Oxygen
Gurdwara Damdama sahib
Near Nizamuddin Railway Station
Filling and Cylinders both are available
DELHI
01124353212

The number might be busy, but you can go there directly.

Verified at 2 pm on 2st 

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻
NOTE - FORWARDED",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,1,1,[],2021-05-01 21:17:17+00:00,2021-05-01,False,True
1388601635744542725,Sat May 01 21:10:03 +0000 2021,"Delhi
Oxygen

Gurdwara Damdama sahib
Near Nizamuddin Railway Station
Filling and Cylinders both are available
*DELHI*
01124353212

The number might be busy, but you can go there directly.

Verified at 2 pm on 2st May
#Verifiedbyteam #team #SakshiAgarwal #mohdahtishamahsan",en,"New Delhi, India",['Oxygen'],1255647533671440384,MohdAhtishamAh1,295,1276,2179,0,1,"['Verifiedbyteam', 'team', 'SakshiAgarwal', 'mohdahtishamahsan']",2021-05-01 21:10:03+00:00,2021-05-01,False,True
1388601521718190080,Sat May 01 21:09:36 +0000 2021,@subha_moughal @MohdAhtishamAh1  any oxygen bed available ??,en,"New Delhi, India",['Oxygen'],1292713130330435585,vansh_0104,32,60,1250,0,1,[],2021-05-01 21:09:36+00:00,2021-05-01,False,True
1388599563238264835,Sat May 01 21:01:49 +0000 2021,"#Delhi #OxygenCylinders 
Oxygen cylinders and cans ( home delivery available) in gurgaon and Delhi
8368468551

Verified at 2:00 am 2nd may

#DelhiFightsCorona #DelhiCovid #CovidHelp #delhioxygen #Oxygen #OxygenCans",en,"New Delhi, India","['""oxygen cylinders""', 'Oxygen']",747715818188845057,_wingedeye__,20,27,49,9,5,"['Delhi', 'OxygenCylinders', 'DelhiFightsCorona', 'DelhiCovid', 'CovidHelp', 'delhioxygen', 'Oxygen', 'OxygenCans']",2021-05-01 21:01:49+00:00,2021-05-01,False,True
1388599128444129285,Sat May 01 21:00:05 +0000 2021,"Oxygen cans Available
9650734957

Please WhatsApp for Oxygen Cans
No calls please

Verified at 1:45 PM on 1st May
#Verifiedbyteam #SakshiAgarwal 
#mohdahtishamahsan",en,"New Delhi, India",['Oxygen'],1255647533671440384,MohdAhtishamAh1,295,1276,2179,5,3,"['Verifiedbyteam', 'SakshiAgarwal', 'mohdahtishamahsan']",2021-05-01 21:00:05+00:00,2021-05-01,False,True
1388599122966376449,Sat May 01 21:00:04 +0000 2021,"advised to recommend a home isolation setup if required They provide home ICU facility

Paid service*
Grades healthcare pvt.  Ltd. 
In #Delhi #CovidHelp 
Oxygen cylinders,  oxygen Concentrator,  PPE kit beds all ICU equipment available 
Contact:

7739761323 https://t.co/J3m5hTHr7h",en,New Delhi,"['""oxygen cylinders""', 'ICU', 'Oxygen']",2213641922,visheshchaturv2,78,1074,5139,2,0,"['Delhi', 'CovidHelp']",2021-05-01 21:00:04+00:00,2021-05-01,False,True
1388593959996329985,Sat May 01 20:39:33 +0000 2021,"@RubikaLiyaquat Oxygen beds are available at Civil Hospital, Sector 10A, Gurugram, Haryana. 
Contact: 01242333100
Last verified: 10:44 P.M - 01/05/2021",en,New Delhi,['Oxygen'],76665739,DAspeakz,216,271,3903,2,0,[],2021-05-01 20:39:33+00:00,2021-05-01,False,True
1388593904975376384,Sat May 01 20:39:20 +0000 2021,"#Patna #Oxygen 
Don’t pay advance 

Cylinder refilling in Patna 
Area: Meethapur just beside Ford Showroom
Rupees 150/- for a smaller cylinder 
Rupees 300/-  for a bigger cylinder
Phone: 8539882420
Verified at 06:30 PM May 1, 2021",en,New Delhi,['Oxygen'],2953868636,AkhileshKant,6444,1711,4555,8,2,"['Patna', 'Oxygen']",2021-05-01 20:39:20+00:00,2021-05-01,False,True
1388593089845948416,Sat May 01 20:36:06 +0000 2021,"@bhak_sala Just spoke to Madhav ji. Blood plasma unit donated by a donor at a blood bank in Gurgaon today and one unit is available. Contact details shared with him. He will collect it tomorrow. #IndiaCares 

@arunbothra @_P_Raka_PR",en,New Delhi,['plasma'],68598181,itsmesabita,4669,495,12050,2,14,['IndiaCares'],2021-05-01 20:36:06+00:00,2021-05-01,False,True
1388592718721404932,Sat May 01 20:34:37 +0000 2021,"#Oxygen #nashik

Oxygen cylinder and refilling FREE
Nashik
Dilip Dewang 9421561919

He is helping with transfer in case of emergency for free

Incredible !!! 

Verified on 26 Apr 5.44PM
#Oxygen #nashik #OxygenCylinders #OxygenEmergency #refill #Verified @covid19indiaorg",en,New Delhi,['Oxygen'],2953868636,AkhileshKant,6444,1711,4555,4,4,"['Oxygen', 'nashik', 'Oxygen', 'nashik', 'OxygenCylinders', 'OxygenEmergency', 'refill', 'Verified']",2021-05-01 20:34:37+00:00,2021-05-01,False,True
1388592697754062849,Sat May 01 20:34:32 +0000 2021,"@Harshit_Adv @AshokShrivasta6 @DhirendraGBN Tripathi at Noida- No beds
nKS- normal bed available no oxygen and no ventilator.
Rest we are looking into it.",en,"Noida, India","['Oxygen', 'ventilator']",148010641,ramansil,880,1346,10203,0,1,[],2021-05-01 20:34:32+00:00,2021-05-01,False,True
1388591649358368771,Sat May 01 20:30:22 +0000 2021,"#Fabiflu #Available on MRP

Aman Chemist
Block D, Sector 48, #Noida , UP, 201303
 +918370000048

#Verified on 12:35am on 2 May

#CovidResources",en,"New Delhi, India",['#covidresources'],2226362244,AarushiMittal94,27,195,336,1,1,"['Fabiflu', 'Available', 'Noida', 'Verified', 'CovidResources']",2021-05-01 20:30:22+00:00,2021-05-01,False,True
1388591575584763904,Sat May 01 20:30:05 +0000 2021,"#Nashik #Plasma

Please don’t pay single Rs in advance 
ARPAN BLOOD BANK NASIK
Contact number - 9822324340
They have plasma .
self verified at 14:25 
#NASIK #nasik #PlasmaDonor #plasma #CovidHelp #Covid19IndiaHelp",en,New Delhi,['plasma'],2953868636,AkhileshKant,6444,1711,4555,4,2,"['Nashik', 'Plasma', 'NASIK', 'nasik', 'PlasmaDonor', 'plasma', 'CovidHelp', 'Covid19IndiaHelp']",2021-05-01 20:30:05+00:00,2021-05-01,False,True
1388591555527602176,Sat May 01 20:30:00 +0000 2021,"oxygen cylinder refill available (24x7 refill available)
+91 78348 62861
https://t.co/CrW0hVa9ol

confirmed by me at 11:22 PM

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE #sos #CovidIndia #COVIDEmergency",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,2,0,"['sos', 'CovidIndia', 'COVIDEmergency']",2021-05-01 20:30:00+00:00,2021-05-01,False,True
1388590760627367941,Sat May 01 20:26:50 +0000 2021,"#BedsAvailability 
Lotus Hospital
Plot No. 2, ballabhgarh, Sohna Road, Jeevan Nagar, Jiwan Colony II, Sector 53, #Faridabad, #Haryana

+919792175508 (whatsapp)

They will admit patient after understanding condition &amp; Oxygen Saturation on whatsapp

#verified at 11:30pm on 1 May",en,"New Delhi, India",['Oxygen'],2226362244,AarushiMittal94,27,195,336,0,1,"['BedsAvailability', 'Faridabad', 'Haryana', 'verified']",2021-05-01 20:26:50+00:00,2021-05-01,True,True
1388590695129120768,Sat May 01 20:26:35 +0000 2021,"@meghapradhan @andydebarros Use this link tht curates latest leads https://t.co/ExWldDIwFd
Or https://t.co/ztVtpX2Zbl
If the patient isnt C-19 then unlikely beds will be allocated. A few of us tried getting leads today &amp; there are no beds available in good hospitals. Pls try to look into home ICU options.",en,"Delhi, India",['ICU'],2756818771,ArjaDayal,249,233,783,0,0,[],2021-05-01 20:26:35+00:00,2021-05-01,True,True
1388589053335916544,Sat May 01 20:20:03 +0000 2021,"Zakhira, West Delhi

Oxygen refill available
+91-8826266475

Verified 8:50 PM, ✅ 

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE #sos #CovidIndia #COVIDEmergency",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,3,1,"['sos', 'CovidIndia', 'COVIDEmergency']",2021-05-01 20:20:03+00:00,2021-05-01,False,True
1388588548115222529,Sat May 01 20:18:03 +0000 2021,"@OfficeOfDKV @SonuSood plz help  urgently need icu bed for Rakesh ji(72 urs male )last seven days me unke dono jawan beto ka dehant ho gaya hai COVID se due to non available of icu beds. PLz help him 
Pooja -9818113950",en,"New Delhi, India","['""ICU Beds""', 'ICU']",1226565165669175296,sachingoel81,1,20,17,1,0,[],2021-05-01 20:18:03+00:00,2021-05-01,True,True
1388588258943115264,Sat May 01 20:16:54 +0000 2021,@sarayupani But that would mean admitting that oxygen is not available. They just spent two weeks in denial.,en,"New Delhi, India",['Oxygen'],3131452782,pub_neat,1875,3094,8476,0,1,[],2021-05-01 20:16:54+00:00,2021-05-01,False,True
1388586412660776960,Sat May 01 20:09:34 +0000 2021,@Voracious_af @AshokShrivasta6 @DhirendraGBN Boss we have personally visited there. As per them they have only bed available with them no oxygen and no ventilator.,en,"Noida, India","['Oxygen', 'ventilator']",148010641,ramansil,880,1346,10203,0,0,[],2021-05-01 20:09:34+00:00,2021-05-01,False,True
1388585205758193665,Sat May 01 20:04:46 +0000 2021,"@RubikaLiyaquat One of my friends uncle need immediate Bed for Liver problem and his oxygen level is dropping. Location : Noida 
Contact Number : +91 89296 39379 : Manya.
He is outside of Kailash Hospital 27 with oxygen cylinder and no beds are available. Please help 🙏🙏",en,"New Delhi, India",['Oxygen'],612561846,iamshailendra24,78,231,147,1,0,[],2021-05-01 20:04:46+00:00,2021-05-01,True,True
1388584861733048321,Sat May 01 20:03:24 +0000 2021,"@MoHFW_INDIA I was looking for a oxygen cylinder in delhi and still not be able to find out that where should it be available. Also, I've tried many hospitals providing bed facilities but none one them is picking up the phone, all were government hospitals.",en,"New Delhi, Delhi",['Oxygen'],3264530012,carsvsbikes,6,68,29,0,1,[],2021-05-01 20:03:24+00:00,2021-05-01,False,True
1388583394846543872,Sat May 01 19:57:34 +0000 2021,"￼
 
#Home ICU available in #Gurgaon - Shivani Home Health Care Pvt ltd- #Verified by Shivani Home Health Care at #AngelNextDoor.  Contact details at https://t.co/WdHj5YDWr7... 
#COVIDhelp 
DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE",en,"New Delhi, India",['ICU'],3013096614,jackabhi99,49,57,310,1,0,"['Home', 'Gurgaon', 'Verified', 'AngelNextDoor', 'COVIDhelp']",2021-05-01 19:57:34+00:00,2021-05-01,False,True
1388582356622053376,Sat May 01 19:53:27 +0000 2021,"#oxygen #cylinder #resources #CovidIndia  #Covid19IndiaHelp #sos #verified
Endorse me with a FOLLOW ❤️

Oxygen Available
SIKANDARA PLANT

#verified 1:02 AM https://t.co/r29eNu9hUf",en,New Delhi,['Oxygen'],1062084381853081601,sakshamceo,67,40,2019,2,3,"['oxygen', 'cylinder', 'resources', 'CovidIndia', 'Covid19IndiaHelp', 'sos', 'verified', 'verified']",2021-05-01 19:53:27+00:00,2021-05-01,False,True
1388580478387593219,Sat May 01 19:45:59 +0000 2021,"Personally Verified at 12:30.

Oxygen Refill Available in Delhi. 
Hamdard Dawakhana, Lal Quan Old Delhi. 

Contact: 9250515849

@Zebaism @listenshahid @shahfaesal @OmarAbdullah @Nidhi @CharuPragya @kohliseetu @zainabsikander @RuchiraC @Radhika_Khera",en,"New Delhi, India",['Oxygen'],703132985017544704,NasirKhuehami,8195,988,12778,83,92,[],2021-05-01 19:45:59+00:00,2021-05-01,False,True
1388580303086637057,Sat May 01 19:45:17 +0000 2021,"1000 Oxygen Beds Available 
Address :- Nirankari Samagam Ground, (Burari) #Delhi  

Phone:- +919518888858 
+91 8447974766

****Verified**** 12:20, 2 May 

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE #sos #sosdelhi #CovidIndia",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,1,0,"['Delhi', 'sos', 'sosdelhi', 'CovidIndia']",2021-05-01 19:45:17+00:00,2021-05-01,False,True
1388579962672738304,Sat May 01 19:43:56 +0000 2021,"#NCR #Covid Update - 250 #Oxygen #Beds will be available with #Hospital facility at Gurdwara Shri Rakab Ganj Sahib #Delhi near Parliament House from 11am on 2 May'21. Ph- 011-23712581.
#Verified 1am 2May21",en,"Delhi, India",['Oxygen'],235642950,GautamSur,811,746,3334,1,1,"['NCR', 'Covid', 'Oxygen', 'Beds', 'Hospital', 'Delhi', 'Verified']",2021-05-01 19:43:56+00:00,2021-05-01,False,True
1388579843583868928,Sat May 01 19:43:27 +0000 2021,"oxygen cylinder refill available (24x7 refill available) delhi
+91 78348 62861
https://t.co/N7xNSJOeSl…

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE #sos #sosdelhi #CovidIndia #COVIDEmergency",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,7,1,"['sos', 'sosdelhi', 'CovidIndia', 'COVIDEmergency']",2021-05-01 19:43:27+00:00,2021-05-01,False,True
1388579676017156097,Sat May 01 19:42:47 +0000 2021,"Oxygen Refill Available after approx 15 minutest as cylinder vehicles in on the way

Address 
Hamdard Dawakhana, Lal Quan 
Old Delhi 
Come with Small Cylinders

Personally Verified -12:13 AM
Date 02 May 
9250515849 Only whatsapp
#OxygenRefill",en,delhi ,['Oxygen'],1673108456,sourabharsh,52,99,214,2,0,['OxygenRefill'],2021-05-01 19:42:47+00:00,2021-05-01,False,True
1388579062163992580,Sat May 01 19:40:21 +0000 2021,@Kishannn2 Hi Kishann..I need an oxygen bed in Delhi.. please see if it is available.. preferably near Rani Bagh,en,"New Delhi, India",['Oxygen'],1189855477871476737,Nirrahiishq,57,168,19583,0,1,[],2021-05-01 19:40:21+00:00,2021-05-01,True,True
1388577628152483840,Sat May 01 19:34:39 +0000 2021,"@khushbooverma_ Please check https://t.co/0IqauF3mjE. There are 72 entries for Delhi for Oxygen Refilling, some of which are recently verified. There's another one that my daughter got (verified at 23:40 hrs). Gas Sewa  is available at Gurudwara  Krishna market , Lajpat Nagar 1",en,"New Delhi, India",['Oxygen'],55884170,sanjg2k1,10839,676,7537,4,4,[],2021-05-01 19:34:39+00:00,2021-05-01,False,True
1388576568499347459,Sat May 01 19:30:27 +0000 2021,"@achaldada Delhi NCR
Oxygen to severe patients
98117 09255
Gurudwara Indirapuram

They do not provide O2 refill or cylinder. They provide O2 for some time only in emergency cases. You have to take patient to Gurudwara Indirapuram for that.

Verified at 11:45 AM on 1st May #Oxygen",en,delhi ,['Oxygen'],1673108456,sourabharsh,52,99,214,0,0,['Oxygen'],2021-05-01 19:30:27+00:00,2021-05-01,True,True
1388576438341701632,Sat May 01 19:29:56 +0000 2021,"@achaldada Oxygen Refill Available after approx 15 minutest as cylinder vehicles in on the way

Address 
Hamdard Dawakhana, Lal Quan 
Old Delhi 
Come with Small Cylinders

Personally Verified -12:13 AM
Date 02 May 
9250515849 Only whatsapp
#Oxygen",en,delhi ,['Oxygen'],1673108456,sourabharsh,52,99,214,1,0,['Oxygen'],2021-05-01 19:29:56+00:00,2021-05-01,False,True
1388576021109112833,Sat May 01 19:28:16 +0000 2021,"#Oxygen #Beds
Avality in morning 
HOTEL GRAND VITARA
BEDS AVAILABLE WITH EMERGENCY OXYGEN !!!

   LOCATION :- Faridabad
   CONTACT NO. :- 9311637871 (Whatsapp)

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE #sos #sosdelhi #CovidIndia",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,1,1,"['Oxygen', 'Beds', 'sos', 'sosdelhi', 'CovidIndia']",2021-05-01 19:28:16+00:00,2021-05-01,False,True
1388575558506663941,Sat May 01 19:26:26 +0000 2021,"Oxygen refill service available
Minimum waiting time is 6-7 hrs Price depends on the size of the cylinder Rs 200-1500 Only refilling service available
24/7 available

Agarwal gas Plot No155 Khasra Number 3/4 Pooth Khurd Bawana Road Delhi 110039
#Verifiedbyteam #ahtisham
#adarsh",en,"New Delhi, India",['Oxygen'],1255647533671440384,MohdAhtishamAh1,295,1276,2179,0,3,"['Verifiedbyteam', 'ahtisham', 'adarsh']",2021-05-01 19:26:26+00:00,2021-05-01,False,True
1388575440432889859,Sat May 01 19:25:58 +0000 2021,"Gurgaon/Delhi Normal bed without oxygen available at Satyawati Harishchand Hospital, New Delhi, Contact :- 011-27781044#Verified by me at 21:34 on 1st May, 2021

DM FOR VERIFIED LEADS - @jackabhi99 🙏🏻

NOTE - FORWARDED 
DO NOT PAY ADVANCE TO ANYONE #sos #sosdelhi #CovidIndia",en,"New Delhi, India",['Oxygen'],3013096614,jackabhi99,49,57,310,0,0,"['sos', 'sosdelhi', 'CovidIndia']",2021-05-01 19:25:58+00:00,2021-05-01,False,True
1388573889387646978,Sat May 01 19:19:48 +0000 2021,Urgent : No #Oxygen available for a 65 year old patient admitted in #Lajpatnagar. Doctors has asked to arrange it in 2 hours . need asap #oxygen cylinder ( empty can be taken back). SPO2 60 @sahityasrijan @Hindinama2 @Bollywoodirect @tiscatime @DrKumarVishwas @BeingSalmanKhan https://t.co/tUaBijeb1m,en,"Noida, India",['Oxygen'],947746683529469952,theshewings,515,690,2303,13,7,"['Oxygen', 'Lajpatnagar', 'oxygen']",2021-05-01 19:19:48+00:00,2021-05-01,True,True
1388573809502920706,Sat May 01 19:19:29 +0000 2021,@sourabharsh Is oxygen available?,en,"New Delhi, Delhi",['Oxygen'],2192846251,achaldada,130,202,220,0,0,[],2021-05-01 19:19:29+00:00,2021-05-01,False,True
1388573405201330178,Sat May 01 19:17:52 +0000 2021,"@nidhileo Sharma medicare, delta 2 gr noida. Oxygen bed available..",en,"Noida, India",['Oxygen'],1172422747781091332,sarthakmedicine,36,38,339,0,0,[],2021-05-01 19:17:52+00:00,2021-05-01,False,True
1388573247415848960,Sat May 01 19:17:15 +0000 2021,"@kr_sharmamanish @TajinderBagga @GautamGambhir @ArvindKejriwal Confirmed ICU beds available #Delhi NCR

Contact- 8375975629, 01123948484
Tirath ram shah charitable hospital, civil lines, New Delhi

Please verify once. This was verified a couple of hours ago.",en,"Delhi, India","['""ICU Beds""', 'ICU']",283434241,snacmac,171,347,5911,2,2,['Delhi'],2021-05-01 19:17:15+00:00,2021-05-01,False,True
1388573144663822340,Sat May 01 19:16:50 +0000 2021,@TajinderBagga Oxygen available in mundka,en,"Delhi, India",['Oxygen'],283434241,snacmac,171,347,5911,0,0,[],2021-05-01 19:16:50+00:00,2021-05-01,False,True
1388572241260998656,Sat May 01 19:13:15 +0000 2021,"@pranav641 @avanigupta Here's another possible source verified less than half an hour ago
Oxygen Refill Available after approx 15 minutes as cylinder vehicles in on the way
Address Hamdard Dawakhana, Lal Quan 
Old Delhi 
Come with Small Cylinders
Verified -12:13 AM
Date 02 May 
9250515849 Only whatsapp",en,"New Delhi, India",['Oxygen'],55884170,sanjg2k1,10839,676,7537,1,0,[],2021-05-01 19:13:15+00:00,2021-05-01,False,True
1388572190170226688,Sat May 01 19:13:03 +0000 2021,"Nehru Place #Delhi
Contact at : +919410093112

#Oxygen cylinder / refill available 

Verified at 19:06 (May 1) by Surabhi

#DelhiFightsCorona
#oxygendelhi #verified #covidresources #covidhelp  #NarendraModi #ArvindKejriwal #CovidIndia #ncr #ghaziabad #newdelhi #noida",en,"Gurgaon, India","['Oxygen', '#covidresources']",1388544284622680065,Himani45120044,1,18,3,3,1,"['Delhi', 'Oxygen', 'DelhiFightsCorona', 'oxygendelhi', 'verified', 'covidresources', 'covidhelp', 'NarendraModi', 'ArvindKejriwal', 'CovidIndia', 'ncr', 'ghaziabad', 'newdelhi', 'noida']",2021-05-01 19:13:03+00:00,2021-05-01,False,True
1388572090324832258,Sat May 01 19:12:39 +0000 2021,"Oxygen Refill Available after approx 15 minutest as cylinder vehicles in on the way

Address 
Hamdard Dawakhana, Lal Quan 
Old Delhi 
Come with Small Cylinders

Verified -12:13 AM
Date 02 May 
9250515849 Only whatsapp

#SOSDelhi 
#OxygenCylinders",en,"New Delhi, India",['Oxygen'],98196394,pareshan_archi,616,2195,14246,1,1,"['SOSDelhi', 'OxygenCylinders']",2021-05-01 19:12:39+00:00,2021-05-01,False,True
1388571977678348292,Sat May 01 19:12:12 +0000 2021,"@6eChaithu @ivd_RadheShyam @30thjuly2021 @md_rowfa This is also old source (one day) please check and verify
+919121591222
Name: Teja
Beds are available in vizag pedda waltair chest hospital
 (45 beds with ventilator)",en,"New Delhi, India",['ventilator'],3124040146,AjaySasthry,1386,611,31245,0,2,[],2021-05-01 19:12:12+00:00,2021-05-01,True,True
1388571460222943233,Sat May 01 19:10:09 +0000 2021,"@ArvindKejriwal oxygen needed at Ansari hospital Sagarpur ,Hospital unable to arrange  oxygen available till 1 am as per hospital only 30 mins left @drharshvardhan @PMOIndia",en,"New Delhi, Delhi",['Oxygen'],996660931,thodachalu,28,117,629,0,0,[],2021-05-01 19:10:09+00:00,2021-05-01,True,True
1388571454078287872,Sat May 01 19:10:07 +0000 2021,@kohliseetu As per govt official website 63 oxygen beds available at AIIMS Rishikesh. Pls check https://t.co/pvlFBsloLd,en,Delhi,['Oxygen'],105829886,Shivani_Saini,316,267,3303,0,0,[],2021-05-01 19:10:07+00:00,2021-05-01,False,True
1388571202407460864,Sat May 01 19:09:07 +0000 2021,"@Sj32945511 @gogulawhy @BloodDonorsIn @TeamSOSIndia @BloodAid @Plasmahelp @raktnssdtu @Holdthehands_ @covid19help_in @CovidSourceInfo @BloodsevaIndia Hi Sj32945511 - Compiled list of available resources for getting in touch with COVID-19 recovered plasma donors

Daily COVID-19 trends as of 02 May 12AM 🇮🇳:
+ve: 392459🔼
Recovery: 308522🔼
Death: 3684🔼
Tot. Active: 3343910🔼
TPR (L7D Avg): 21.4🔼

#IndiaVsCovid https://t.co/LcGcV55ymg",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,1,0,['IndiaVsCovid'],2021-05-01 19:09:07+00:00,2021-05-01,False,True
1388570831777714176,Sat May 01 19:07:39 +0000 2021,"@indian_in1 ICU Beds available in Dwarka Hospital, Patna.
Verified at 8:40 pm, 1/05 
Contact :-6205806737
#BedsAvailable
#Patna #CovidResource",en,New Delhi,"['""ICU Beds""', 'ICU']",2242101224,Uma_Parvathy,278,87,167,1,0,"['BedsAvailable', 'Patna', 'CovidResource']",2021-05-01 19:07:39+00:00,2021-05-01,False,True
1388570469431877632,Sat May 01 19:06:12 +0000 2021,"@indian_in1 Oxygen beds available in Buddha Hospital, Patna at 7762919191

Verified now.

#Patna #COVIDEmergency #CovidHelp #CovidResources",en,New Delhi,"['Oxygen', '#covidresources']",2242101224,Uma_Parvathy,278,87,167,1,0,"['Patna', 'COVIDEmergency', 'CovidHelp', 'CovidResources']",2021-05-01 19:06:12+00:00,2021-05-01,False,True
