status_id,created_at,text,iso_language_code,location,keyword_matches,user_id,screen_name,followers_count,friends_count,statuses_count,retweet_count,favorite_count,hashtags,datetime,date,urgent_need_flag,resource_flag
1388602388261400579,Sat May 01 21:13:03 +0000 2021,"Guyz I request everyone, plz choose ur next leader whose priority is Education n Health n not statues n temples. Plz come out of Hindu Muslim. Grow up n think abt d priorities India needs.
No temple or statue is helping patient to get cure. Its only humans plasma

#ResignModi",en,Thane,['plasma'],80331830,VaibhavDhumal,25,24,28,0,0,['ResignModi'],2021-05-01 21:13:03+00:00,2021-05-01,True,False
1388602283689058304,Sat May 01 21:12:38 +0000 2021,ICU bed for a 63 yr old patient in Indore. Any lead please.,en,mumbai,['ICU'],389891352,Seemas_Khan,931,601,6040,15,9,[],2021-05-01 21:12:38+00:00,2021-05-01,True,False
1388600624778866688,Sat May 01 21:06:02 +0000 2021,Any verified lead for an oxygen bed in Delhi NCR right now? It’s very urgent. #covidsos,en,Guwahati/Mumbai,['Oxygen'],862700682,goswamishristi,217,209,3187,3,1,['covidsos'],2021-05-01 21:06:02+00:00,2021-05-01,True,False
1388600575588061185,Sat May 01 21:05:50 +0000 2021,"@OfficeofUT 
I am a surgical dealer in Mumbai as you may be aware that the covid patient are dying due to oxygen scarcity we should immediately buy 10 Litre,and 15 liters oxygen Conc in lakhs. That could hardly cost for 10 lit re is 440USA dollar that means only 30000/- rs",en,,['Oxygen'],1124976605489577985,SunilAr96979567,10,51,55,0,0,[],2021-05-01 21:05:50+00:00,2021-05-01,True,False
1388600466922082308,Sat May 01 21:05:24 +0000 2021,@asmitabee Mfers will produce radioactive oxygen for covid patients,en,"Thane, India",['Oxygen'],2580548082,HighOnRednGreen,542,4332,40576,0,0,[],2021-05-01 21:05:24+00:00,2021-05-01,True,False
1388598473952403457,Sat May 01 20:57:29 +0000 2021,@DeSakshi Situation sorted for now. Patient health improving and hopefully will get icu bed by morning. Thanks a ton for your help ♥️,en,"Mumbai, India",['ICU'],257554681,abhatalesara,78,167,108,0,1,[],2021-05-01 20:57:29+00:00,2021-05-01,True,False
1388598435868155912,Sat May 01 20:57:20 +0000 2021,"Roma needs B+ plasma in Rohini. 
Any other plasma can also be helpful. 
Any verified lead will be appreciable. 
Contact no. 9819795304, 8054002529.

@TajinderBagga @PawanDurani @AdityaRajKaul 
@NamrataWakhloo @pratiba_sk @Mohitahuja30 @unimojito @DeepikaBhardwaj @arunbothra https://t.co/uPq5wAkMIz",en,"Mumbai, India",['plasma'],143248278,shoonyakumar,396,1141,4536,1,0,[],2021-05-01 20:57:20+00:00,2021-05-01,True,False
1388598053456646145,Sat May 01 20:55:49 +0000 2021,Need a icu bed urgently in Kolkata @hospital @TOIKolkata @KOLHAPUR_POLICE @THKolkata,en,"Mumbai, India",['ICU'],1259494470812237824,Rizwan_shaikh76,9,41,91,0,0,[],2021-05-01 20:55:49+00:00,2021-05-01,True,False
1388597777828126725,Sat May 01 20:54:43 +0000 2021,"Covid 19 recovery takes 2-3 weeks

Most patients recover at home without extra oxygen or antibiotics.

No need to repeat COVID test unless worsening or hospitalised.",en,"Mumbai, India",['Oxygen'],861841712,iaviraut,117,32,4312,0,0,[],2021-05-01 20:54:43+00:00,2021-05-01,True,False
1388597307680063489,Sat May 01 20:52:51 +0000 2021,"@aayushvarora @animesh0419 @JelamBhatt Hey @aayushvarora Pls him 
Patient name: Sridevi Thota
Age: 46
Gender: Female
Blood group: B+
Patient number: +918762564178
City: Bangalore
Symptons: High fever.
Covid Test: Positive
SPO2: 77 (with Oxygen support)
SRF ID: 2952511487232. 
BU:BU-699713.
Hospital: Navya Hospital
1/2",en,"Mumbai, India",['Oxygen'],94790945,arv5588,312,622,10667,0,1,[],2021-05-01 20:52:51+00:00,2021-05-01,True,False
1388592239098486785,Sat May 01 20:32:43 +0000 2021,"Urgent - Need oxygen Icu bed for one of my friends mother in delhi ( Naraina Vihar ) . She is very critical guys .. oxygen level dropped up to 40 
Pls help , pls share 🙏🙏 

#COVIDEmergency  #CovidHelp",en,"Mumbai, Maharashtra","['ICU', 'Oxygen']",3261843060,Kabirduhansingh,108634,425,9852,63,83,"['COVIDEmergency', 'CovidHelp']",2021-05-01 20:32:43+00:00,2021-05-01,True,False
1388591202333646848,Sat May 01 20:28:36 +0000 2021,"@mygovindia @PMOIndia @MoHFW_INDIA @drharshvardhan @BloodDonorDelhi @CovidPlasmaIn @CSLPlasma Need Plasma Donor Pls help 
Patient Name Roma Pandita
Blood Group- B+
Age 36
Sex Female
Hospital Address:Cygnus MLS Hospital Rama Vihar sector 38, Rohini Delhi 
Contact Mob No - 9819795304(Rohit Pandita)",en,"Mumbai, India",['plasma'],912609306792431616,Bhatrainashweta,36,110,313,1,0,[],2021-05-01 20:28:36+00:00,2021-05-01,True,False
1388590402920280066,Sat May 01 20:25:25 +0000 2021,"To the rest of the world. Please send oxygen to India. You can donate or make a gift and no customs duty or tax shall be levied by India.

Send Oxygen

India is in need of Oxygen

https://t.co/Y5lIMkoZUr",en,"Mumbai, India",['Oxygen'],812646786,shekharwig,46,89,181,0,0,[],2021-05-01 20:25:25+00:00,2021-05-01,True,False
1388589470421684225,Sat May 01 20:21:43 +0000 2021,"@karlmehta Urgent Requirement 
Need ICU bed in Delhi 
Patient Name : Shashi Ahuja
Age : 62
Spo2 :65 w/o oxygen support
HRCT Score : 17/25
Breathing issue : Yes
Coughing : Yes
Contact : 8080190901
Place : Delhi Uttam Nagar",en,Mumbai,"['ICU', 'Oxygen']",84560135,sweeto_7,37,34,29,0,0,[],2021-05-01 20:21:43+00:00,2021-05-01,True,False
1388589447822733312,Sat May 01 20:21:37 +0000 2021,"@animesh0419 @JelamBhatt I am sorry, why not! PFB:

1. Patient Name :
2. Age : 
3. Area / Location : 
4. Symptoms : Breathlessness
5. Since how many days :
6. SPO2 Level : 
7. Is patient on Oxygen Cylinder ? : 
8. Searching Hospital Bed Since ? : 
9. List of Hospitals Visited : 
10. Covid Test Done ?",en,"Mumbai, India",['Oxygen'],2338257324,aayushvarora,1157,2018,3514,0,4,[],2021-05-01 20:21:37+00:00,2021-05-01,True,False
1388588413834579971,Sat May 01 20:17:31 +0000 2021,"@ANI @BloodDonorsIn 
My Friend is in *urgent* need of plasma.Pls help us to arrange any donors.
Patient Name Roma Pandita
Blood Group- B+
Age 36
Sex Female
Hospital Address:Cygnus MLS Hospital Rama Vihar sector 38, Rohini Delhi 
Contact Mob No - 9819795304(Rohit Pandita)",en,"Mumbai, India",['plasma'],912609306792431616,Bhatrainashweta,36,110,313,0,0,[],2021-05-01 20:17:31+00:00,2021-05-01,True,False
1388586660120518656,Sat May 01 20:10:33 +0000 2021,"@PTI_News *urgent need of support*
My Friend is in *urgent* need of plasma.
Pls help to arrange any donors/ leads?
Patient Name Roma Pandita
Blood Group- B+
Age 36
Sex Female
Hospital Address:Cygnus MLS Hospital Rama Vihar sector 38, Rohini Delhi 
Contact Mob No - 9819795304(Rohit Pandita)",en,"Mumbai, India",['plasma'],912609306792431616,Bhatrainashweta,36,110,313,0,0,[],2021-05-01 20:10:33+00:00,2021-05-01,True,False
1388585572441026563,Sat May 01 20:06:13 +0000 2021,@RanaMishka @sansheworld @SonuSood  This pregnant lady needs plasma... Can you please help her ?,en,"Mumbai, India",['plasma'],2915716008,payalsk009,51,487,80,0,0,[],2021-05-01 20:06:13+00:00,2021-05-01,True,False
1388584472853942272,Sat May 01 20:01:51 +0000 2021,"People trending #IStandWithModi  for what
 for puting GST on essentials like (oxygen cylinders, test kits) Which is needed by most Indians. For organising rallies,Melas , stocking up essential medical items by their MPs in different states , for building new parliament bldg...",en,"Mumbai, India","['""oxygen cylinders""', 'Oxygen']",895323907388919808,LoydPereira24,72,655,1795,0,1,['IStandWithModi'],2021-05-01 20:01:51+00:00,2021-05-01,True,False
1388584468126986243,Sat May 01 20:01:50 +0000 2021,@BJP4Karnataka @BSYBJP @Tejasvi_Surya  need ICU bed in Banglore,en,mumbai,['ICU'],2341333452,iamnavneet23,218,1621,5993,0,0,[],2021-05-01 20:01:50+00:00,2021-05-01,True,False
1388584300090626050,Sat May 01 20:01:10 +0000 2021,"#Delhi
Need #Blood Type :  AB-positive
At : Metro
Blood Component : Need AB+ve blood plasma from #Covid19 recovered patient
Number of Units : 1
Primary Number : 9560607300
Via: @raktnssdtu
#BloodMatters
Powered by Twitter https://t.co/6b3iRe4zkj",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,73,23,"['Delhi', 'Blood', 'Covid19', 'BloodMatters']",2021-05-01 20:01:10+00:00,2021-05-01,True,False
1388583766633816072,Sat May 01 19:59:03 +0000 2021,"@AdityaRajKaul #SOS DELHI

Need Plasma Donor in Delhi

Patient name-  Roma Pandita
Age 36

Blood group: B+ve

Hospital name : Cygnus MLS Hospital Rama Vihar sector 38, Rohini Delhi 

CONTACT NO. 9819795304(Rohit Pandita)
Please help.",en,"Mumbai, India",['plasma'],1100421238722183168,RakshitBhat9,10,111,310,2,1,['SOS'],2021-05-01 19:59:03+00:00,2021-05-01,True,False
1388583103149625348,Sat May 01 19:56:25 +0000 2021,"#Gurugram
Need #Blood Type :  Any group
At : Sunrise
Blood Component : Need any group #blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 9632752296
Via: @jeasbe
#BloodMatters
Powered by Twitter https://t.co/yHKtCg4BIN",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,66,12,"['Gurugram', 'Blood', 'blood', 'Covid19', 'BloodMatters']",2021-05-01 19:56:25+00:00,2021-05-01,True,False
1388582744142192642,Sat May 01 19:54:59 +0000 2021,"#Delhi
Need #Blood Type :  A-positive
At : The Medicity
Blood Component : Need A+ve #blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 8826132758
Via: @raktnssdtu
#BloodMatters
Powered by Twitter https://t.co/1DPIgAlC4i",en,Mumbai ,['plasma'],878099812264140800,cool_ink_,240,597,11212,6,1,"['Delhi', 'Blood', 'blood', 'Covid19', 'BloodMatters']",2021-05-01 19:54:59+00:00,2021-05-01,True,False
1388582075087790080,Sat May 01 19:52:19 +0000 2021,"#URGENT 

REMDESIVIR Injection needed immediately at #GangaramHospital. Even 2 Vials will do for now ( Need 6)

Mukesh Gupta
Age - 64
Spo2 - 65
Contact
Sarang 9535217991
Rohan 9967966237 

#Remdesivir #Sosdelhi #COVIDEmergency  
@CMODelhi
 @ArvindKejriwal
@msisodia
  
@PMOIndia https://t.co/AcHSycv7Km",en,Mumbai,['remdesivir'],216322266,rohanraj00,18,120,132,0,0,"['URGENT', 'GangaramHospital', 'Remdesivir', 'Sosdelhi', 'COVIDEmergency']",2021-05-01 19:52:19+00:00,2021-05-01,True,False
1388581779615850496,Sat May 01 19:51:09 +0000 2021,"*URGENTLY NEED BLOOD PLASMA*
Name: Mr. Nikhil Jain
Age: 38
Blood Group: B+
Hospital Name &amp; Address: Flores, Ghaziabad
Date of Covid positive : 21/04/2021
Date of admission: 28/04/2021
Contact no: 9891181404, 9818474830
Requirement of Plasma : check image attached https://t.co/fuPVOMCtmm",en,"Mumbai, India",['plasma'],88136400,pj77in,7039,293,8418,3,2,[],2021-05-01 19:51:09+00:00,2021-05-01,True,False
1388581552632729601,Sat May 01 19:50:15 +0000 2021,"Please help 

Urgent :  65 year old patient admitted in IBS hospital Lajpatnagar. 
Doctors has asked to arrange it in 2 hours . need asap oxygen cylinder ( empty can be taken ) back . 

SPO2 60

@TajinderBagga @KapilMishra_IND @rohitjswl01 

#OxygenCylinders #Delhi #CovidIndia",en,"Mumbai, Maharashtra",['Oxygen'],4517465249,ParaggMehta,1182,322,3036,11,8,"['OxygenCylinders', 'Delhi', 'CovidIndia']",2021-05-01 19:50:15+00:00,2021-05-01,True,False
1388581279860363265,Sat May 01 19:49:10 +0000 2021,"DM FOR MORE HELP 
OVER ALL INDIA 
IF ANYONE NEEDS OXYGEN OR BED OR INJECTION 
PLEASE COME FORWARD",en,"मुंबई, भारत",['Oxygen'],1385145181733859329,GujuUdyama,7,42,32,0,0,[],2021-05-01 19:49:10+00:00,2021-05-01,True,False
1388581257089490944,Sat May 01 19:49:04 +0000 2021,"Plasma Needed. Comment directly the name of the donar and his Contact Number. 
B+ in Greater Noida 
A+ and B+ in Baramati Pune
I will share the information with the concerned.
#CovidResources #GreaterNoida #delhiCovidResources #PlasmaRequirement #plasmadelhi #plasmapune #help",en,"Mumbai, India","['plasma', '#covidresources']",972739260695523334,Ayushma5838472,5,61,16,0,1,"['CovidResources', 'GreaterNoida', 'delhiCovidResources', 'PlasmaRequirement', 'plasmadelhi', 'plasmapune', 'help']",2021-05-01 19:49:04+00:00,2021-05-01,True,False
1388580998326198284,Sat May 01 19:48:03 +0000 2021,"#Secunderabad
Need #Blood Type :  B-positive
At : Keerthi
Blood Component : Need B+ve blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 9948556301
Via: @hbdsofficial
#BloodMatters
Powered by Twitter https://t.co/znAz8spDIl",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,76,11,"['Secunderabad', 'Blood', 'Covid19', 'BloodMatters']",2021-05-01 19:48:03+00:00,2021-05-01,True,False
1388580464147910656,Sat May 01 19:45:55 +0000 2021,"Urgently need Remdesivir in Bhusaval or Jalgaon. Patient's health is CRTICAL! Any contacts?? @khadseraksha @CMOMaharashtra  
@GulabraojiP @EknathGKhadse @Rohini_khadse @AUThackeray @InfoJalgaon",en,"Mumbai, India",['remdesivir'],814321742197862400,aditya309c,59,125,106,0,0,[],2021-05-01 19:45:55+00:00,2021-05-01,True,False
1388580381306335238,Sat May 01 19:45:36 +0000 2021,"#Delhi
Need #Blood Type :  AB-positive
At : Balaji
Blood Component : Need AB+ve blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 9313632298
Via: @sanjeev007soni1
#BloodMatters
Powered by Twitter https://t.co/zKgQhoxNo4",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,58,12,"['Delhi', 'Blood', 'Covid19', 'BloodMatters']",2021-05-01 19:45:36+00:00,2021-05-01,True,False
1388580190654107649,Sat May 01 19:44:50 +0000 2021,"Hi all,
Below patient needs buypack ventilator in Kalyan. Already admitted in hospital. But condition is getting worse. Please help or forward to someone who can help.

Name- Sitaram Devchand Jadhav 
Age - 62 
Location - Kalyan ( Thane )
Contact no. - 9029700215
8080763579",en,"Mumbai, Maharashtra, India",['ventilator'],738297157892083712,DineshAhuja9637,32,165,983,0,0,[],2021-05-01 19:44:50+00:00,2021-05-01,True,False
1388580092348076033,Sat May 01 19:44:27 +0000 2021,"#Delhi
Need #Blood Type :  A-positive
At : The Medicity
Blood Component : Need A+ve #blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 8826132758
Via: @raktnssdtu
#BloodMatters
Powered by Twitter https://t.co/JMzd72XLxD",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,64,15,"['Delhi', 'Blood', 'blood', 'Covid19', 'BloodMatters']",2021-05-01 19:44:27+00:00,2021-05-01,True,False
1388579967844290564,Sat May 01 19:43:57 +0000 2021,"A friend's Grandmom needs a icu ventilator bed in and around delhi urgently, please help!!
Sarita Rani
Age:79
Female
Oxygen level:80 with high pressure mask
Admitted: Gtb hospital Dilshad Garden
#COVIDEmergency #CovidDelhi #ICUBedNeeded #ICUBedSOS #icubeddelhi #COVID19India",en,"Mumbai, India","['ICU', 'Oxygen', 'ventilator']",257554681,abhatalesara,78,167,108,1,1,"['COVIDEmergency', 'CovidDelhi', 'ICUBedNeeded', 'ICUBedSOS', 'icubeddelhi', 'COVID19India']",2021-05-01 19:43:57+00:00,2021-05-01,True,False
1388579369216462848,Sat May 01 19:41:34 +0000 2021,@s7tweets @PINKEY1stMAY @ShakthiRGandhi @iCanSaveLife @pankajits8 Thanks. Will surely fill for Patient req.uiring Plasma,en,mumbai,['plasma'],389891352,Seemas_Khan,931,601,6040,2,4,[],2021-05-01 19:41:34+00:00,2021-05-01,True,False
1388579282444853258,Sat May 01 19:41:14 +0000 2021,"#Kolkata
Need #Blood Type :  A-negative
At : Swasti Nursinghome
Blood Component : Need A-ve #blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 8583992482
Secondary Number : 8981116746
Via: @AnkitaNandy
#BloodMatters
Powered by Twitter https://t.co/plSlXEX0Ce",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,68,14,"['Kolkata', 'Blood', 'blood', 'Covid19', 'BloodMatters']",2021-05-01 19:41:14+00:00,2021-05-01,True,False
1388579082984509444,Sat May 01 19:40:26 +0000 2021,@Marathi_Rash @AUThackeray @mybmc @AshwiniBhide You can send patient to Nair Hospital Oxygen Bed is reserved for him.,en,"Mumbai, India",['Oxygen'],113612258,liparevijay,1165,586,5810,0,3,[],2021-05-01 19:40:26+00:00,2021-05-01,True,False
1388578730851852290,Sat May 01 19:39:02 +0000 2021,"#Delhi
Need #Blood Type :  Any group
At : Maharaja Agarasen
Blood Component : Need #blood plasma of any group from #Covid19 recovered patient
Number of Units : 2
Primary Number : 9911527880
Via: @sanjeev007soni1
#BloodMatters
Powered by Twitter https://t.co/RZQKJzBxd9",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,56,16,"['Delhi', 'Blood', 'blood', 'Covid19', 'BloodMatters']",2021-05-01 19:39:02+00:00,2021-05-01,True,False
1388578356833046528,Sat May 01 19:37:33 +0000 2021,"#SOS Needs Ventillator bed Dombivali 
Patient : Pradeep Lagade Age: 39yrs
SPO2: 75-78   Bipap: 20Lt Oxygen
Asked to shift for higher treatment
On net Holy Cross Kalyan/Dombivali shows avalibity of 6 Vetillators. But not receiving calls.
CC: @KDMCOfficial https://t.co/ZIPV4sHlnM",en,mumbai,['Oxygen'],389891352,Seemas_Khan,931,601,6040,4,8,['SOS'],2021-05-01 19:37:33+00:00,2021-05-01,True,False
1388578157637165057,Sat May 01 19:36:45 +0000 2021,"Patient Name: Nanag Ram Sharma
Patient Age-80Gender:
Oxygen saturation: 77
CT score on 26.04.2021- 11
Current hospital location: Raisinghani Hospital Sindhi colony Banipark Jaipur 
9667274485

Requirement: Oxygen cylinder/oxygen bed/ ventilator bed

@SonuSood 
@jaipur_police",en,"Mumbai,India","['Oxygen', 'ventilator']",1269335731,Akashkothari_,52,116,110,1,0,[],2021-05-01 19:36:45+00:00,2021-05-01,True,False
1388577915600732163,Sat May 01 19:35:48 +0000 2021,"#Bareilly
Need #Blood Type :  O-positive
At : Kushlok
Blood Component : Need O+ve blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 805736677
Via: @nancysharma15_7
#BloodMatters
Powered by Twitter https://t.co/E3p4QOa0rL",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,103,36,"['Bareilly', 'Blood', 'Covid19', 'BloodMatters']",2021-05-01 19:35:48+00:00,2021-05-01,True,False
1388577645017944071,Sat May 01 19:34:43 +0000 2021,"#Delhi
Need #Blood Type :  B-positive
At : Shree agrasen International
Blood Component : Need B+ve blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 9811388283
Via: @rohit_se
#BloodMatters
Powered by Twitter https://t.co/EV65njftUE",en,"Mumbai, India",['plasma'],18329263,BloodDonorsIn,1251135,2044,243176,54,15,"['Delhi', 'Blood', 'Covid19', 'BloodMatters']",2021-05-01 19:34:43+00:00,2021-05-01,True,False
