status_id,created_at,text,iso_language_code,location,keyword_matches,user_id,screen_name,followers_count,friends_count,statuses_count,retweet_count,favorite_count,hashtags,datetime,date,urgent_need_flag,resource_flag
1388624114017988609,Sat May 01 22:39:22 +0000 2021,Request to all patients recovered from COVID 19 to come forward post-recovery for noble cause of PLASMA DONATION and  become HEROES! Let us all save our great Bharat Desh; India #PlasmaDonors #PlasmaRequirement #RaghavChadha #KhalsaAid #khalsaaidindia #DrHarshvardhan @PMOIndia,en,"Delhi, India",['plasma'],277854216,gsbhatia78,5,37,27,0,0,"['PlasmaDonors', 'PlasmaRequirement', 'RaghavChadha', 'KhalsaAid', 'khalsaaidindia', 'DrHarshvardhan']",2021-05-01 22:39:22+00:00,2021-05-01,True,False
1388621961199112192,Sat May 01 22:30:49 +0000 2021,"Urgent Requirement for Plasma

Case-Very critical

Patient: Aditya Kumar-32
Blood Group: O+
Hospital: Sumandeep, Anandpura,Vadodara
Contact Name: Shiksha Jaiswal
Contact Number: +918238915905/9599831074
City: Vadodara

 #PlasmaDonor @Vadodara @SonuSood @VMCVadodara @MyVadodara 🙏",en,"New Delhi, India",['plasma'],828654749205475328,aryanseikh1994,5,35,14,1,0,['PlasmaDonor'],2021-05-01 22:30:49+00:00,2021-05-01,True,False
1388621314575933440,Sat May 01 22:28:15 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Kota

Patient: Rekha Jain
Blood group: B Negative
Hospital: Maitri Hospital , talwandi, kota, Rajasthan 
Contact Name: Sakshi
Contact Number: 7571020625

via TSI form

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,6,2,"['covid', 'plasma', 'Kota', 'TeamIndiaVsCovid']",2021-05-01 22:28:15+00:00,2021-05-01,True,False
1388620995351564290,Sat May 01 22:26:59 +0000 2021,"@Ekbyte @HardeepAsrani Let's look at few fact &amp; run some maths.
Last month Gujrat Govt once reported that they have 121k active cases &amp; 52k on oxygen support, 
As per world data &amp; also mentioned ny our Dr Harsh ... only 4% of people need oxygen.
Which means active case would be 1300k instead of 121k.",en,New Delhi,['Oxygen'],588172910,onemoreprince,205,336,688,0,0,[],2021-05-01 22:26:59+00:00,2021-05-01,True,False
1388620805005737984,Sat May 01 22:26:13 +0000 2021,"@ELister_social Urgent Requirement for Plasma

Patient: Aditya Kumar
Blood Group: O+
Hospital: Sumandeep, Anandpura,Vadodara
Contact Name: Shiksha Jaiswal
Contact Number: +918238915905/9599831074
City: Vadodara

@ELister_social #CovidCrisis #PlasmaDonors #PlasmaDonor #Oxygen #Medicine #Food",en,"New Delhi, India","['plasma', 'Oxygen']",828654749205475328,aryanseikh1994,5,35,14,0,0,"['CovidCrisis', 'PlasmaDonors', 'PlasmaDonor', 'Oxygen', 'Medicine', 'Food']",2021-05-01 22:26:13+00:00,2021-05-01,True,False
1388620739742294016,Sat May 01 22:25:58 +0000 2021,"Hey @ArvindKejriwal
, what happened on this man ?

Delhi govt procuring oxygen cylinders, hospitals need not do it themselves: govt order https://t.co/Dvnqp6Kwfa via @FinancialXpress",en,"New Delhi, India","['""oxygen cylinders""', 'Oxygen']",976468751154601985,Kannadanammamma,1364,950,49585,1,4,[],2021-05-01 22:25:58+00:00,2021-05-01,True,False
1388620524637491202,Sat May 01 22:25:07 +0000 2021,"Urgent required for bed/oxygen 
My father is critical. Any leads would be appreciated or more than helpful.
no choice where to find beds anywhere so hoping some help @covid19indiaorg @delhicovid191 @DelhiCovid 
#DelhiNeedsOxygen #DelhiCovid #COVIDhelp #COVIDhelpline #coviddelhi",en,"New Delhi, India",['Oxygen'],1124749130,shipsprakash,21,17,126,3,1,"['DelhiNeedsOxygen', 'DelhiCovid', 'COVIDhelp', 'COVIDhelpline', 'coviddelhi']",2021-05-01 22:25:07+00:00,2021-05-01,True,False
1388620298497400839,Sat May 01 22:24:13 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Kanpur

Patient: Seema gupta
Blood group: B Positive
Hospital: Krishna superspeciality hospital near tat mil chauraha kanpur
Contact Name: Relative
Contact Number: 9168601918

via @guptanuradha11

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,0,1,"['covid', 'plasma', 'Kanpur', 'TeamIndiaVsCovid']",2021-05-01 22:24:13+00:00,2021-05-01,True,False
1388619646811533312,Sat May 01 22:21:37 +0000 2021,#india need oxygen,en,"Jamia Nagar, New Delhi",['Oxygen'],1374799137502228481,Umairhaider007,0,28,11,0,0,['india'],2021-05-01 22:21:37+00:00,2021-05-01,True,False
1388619174243540997,Sat May 01 22:19:45 +0000 2021,"Help Needed
Our senior actor Davinder Kaur's father Shri Waryam Singh, 76 years, needed oxygen cylinder immediately. 
His oxygen level is 73 now.

Pandav nagar (main mother dairy Patpargang road). 
If you hv any cylinder then at 9899650509.",en,New Delhi,['Oxygen'],1121125752,rahulkhanna1313,1807,168,5543,1,3,[],2021-05-01 22:19:45+00:00,2021-05-01,True,False
1388619071009083392,Sat May 01 22:19:20 +0000 2021,"Name : Abhishek tyagi
Age : 38
Co-morbidity and other symptoms : no
Need of ICU Or not : not yet
SpO2 level : 86",en,New Delhi,['ICU'],9056482,AkankshaDureja,4947,2243,14737,0,0,[],2021-05-01 22:19:20+00:00,2021-05-01,True,False
1388618765978333186,Sat May 01 22:18:07 +0000 2021,"@BrainzHelping @BloodDonorsIn @Blood4NeedyIN @dhoondh @BloodDonorDelhi @BloodDonorWorld @covidplasma @covid19indiaorg @BloodAid @Blood4Help Hello BrainzHelping - Please refer to the compiled list of resources to connect with a COVID-19 recovered plasma donor

Daily COVID-19 trends as of 02 May 03AM 🇮🇳:
+ve: 392459🔼
Recovery: 308522🔼
Death: 3684🔼
Tot. Active: 3343910🔼
TPR (L7D Avg): 21.4🔼

#PlasmaForIndia https://t.co/tAIg6EEf5V",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,1,0,['PlasmaForIndia'],2021-05-01 22:18:07+00:00,2021-05-01,True,False
1388618698798211076,Sat May 01 22:17:51 +0000 2021,"Urgent need of an icu bed in or near Saharanpur, U.P
Patient name: Shamshad Ahmed
Covid positive 
Spo2: 58-60
Attendant’s name: Shoaib 
Attendant’s number: 9582090564

Please amplify and help with verified leads. 

Via @sumeranaaz5",en,"New Delhi, India",['ICU'],1035857282553114624,NabiyaKhan11,40376,979,7221,54,58,[],2021-05-01 22:17:51+00:00,2021-05-01,True,False
1388618262305394689,Sat May 01 22:16:07 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#NewDelhi

Patient: Mrs Rajni Chawla 
Blood group: O Positive
Hospital: Mata Roop Rani Maggo Hospital, Uttam Nagar 
Contact Name: Garima Chawla 
Contact Number: 9811031130

via Garima Chawla

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,0,0,"['covid', 'plasma', 'NewDelhi', 'TeamIndiaVsCovid']",2021-05-01 22:16:07+00:00,2021-05-01,True,False
1388618087805583360,Sat May 01 22:15:26 +0000 2021,"I probably scrolled my TL for the first time in two weeks as I needed a break from my mentions and DMs. The pall of gloom that prevails due to losing people while they wait for a hospital bed or oxygen or an ambulance has finally got to me 😔. I want to sleep, but can’t 😔",en,"New Delhi, India",['Oxygen'],242204358,Capt_Ck,2925,1005,85940,0,1,[],2021-05-01 22:15:26+00:00,2021-05-01,True,False
1388617756866613249,Sat May 01 22:14:07 +0000 2021,"The people we follow blindly, can't evn retweet your tweet even in emergency

Plz help. Situation is very critical, need oxygen cylinder

Kamla Devi
Age: 64
No.(Aarti) 9654662117
Add- Uttam Nagar Delhi
@abhisar_sharma @sakshijoshii @vinodkapri @khanumarfa @LambaAlka @srinivasiyc",en,"Noida, India",['Oxygen'],4922061541,ShadabNoida,229,525,801,0,0,[],2021-05-01 22:14:07+00:00,2021-05-01,True,False
1388617672582045697,Sat May 01 22:13:47 +0000 2021,"#SOS SECUNDERABAD 

NEED HELP FOR PLASMA

Patient: bolisetty srinivas pavan kumar
43
Hospital: Apollo Secunderabad 
Patient ID: APC2.0000318524

Required blood group O+ve or O -ve plasma from covid recovered patients between 1-3 months

Sudhir Suggala 
9949416094, 9949416307",en,"New Delhi, India",['plasma'],44425241,AdityaRajKaul,289793,8307,85711,18,9,['SOS'],2021-05-01 22:13:47+00:00,2021-05-01,True,False
1388617321359372290,Sat May 01 22:12:23 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Delhi

Patient: Hemant Joshi
Blood group: B Positive
Hospital: Jeewan Mala Hospital
Contact Name: Disha Joshi
Contact Number: 9022136915

via Disha Joshi

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,0,1,"['covid', 'plasma', 'Delhi', 'TeamIndiaVsCovid']",2021-05-01 22:12:23+00:00,2021-05-01,True,False
1388617308109623297,Sat May 01 22:12:20 +0000 2021,"#SOS DELHI

PATIENT NEEDS PLASMA

Patient name: Promila sharma
Age: 58
Spo2: 28-32
Plasma required: A -ve (recovery 14 days or above)
Currently admitted at: Cygnus rohini delhi
Anchal- +91 99109 31965",en,"New Delhi, India",['plasma'],44425241,AdityaRajKaul,289793,8307,85711,55,44,['SOS'],2021-05-01 22:12:20+00:00,2021-05-01,True,False
1388617156527497216,Sat May 01 22:11:44 +0000 2021,@VINODRJMISHRA @AkankshaDureja @vinodkapri This oxygen level is after using concentrator..plus the infection is severe...which needs attention of doctor.  Lal feeti shahi mein 90 se neeche admit nahi karte chahe koi aur problem ho bhi to.,en,New Delhi,['Oxygen'],18936413,bhuwanesh2000,140,106,547,0,0,[],2021-05-01 22:11:44+00:00,2021-05-01,True,False
1388616569266135041,Sat May 01 22:09:24 +0000 2021,@sd268 Hmm but why do they even need to try to “convert nitrogen to oxygen” if there’s no oxygen shortage in UP? 🙃🙃,en,Delhi,['Oxygen'],1450285334,moulshrimohan,529,677,1264,0,0,[],2021-05-01 22:09:24+00:00,2021-05-01,True,False
1388616460268802048,Sat May 01 22:08:58 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#NewDelhi

Patient: Gopal Joshi
Blood group: A Negative
Hospital: Pushpanjali Anand Vihar 
Contact Name: Anoop Joshi
Contact Number: 7838930150

via Pulkit Joshi

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,0,0,"['covid', 'plasma', 'NewDelhi', 'TeamIndiaVsCovid']",2021-05-01 22:08:58+00:00,2021-05-01,True,False
1388616438294798337,Sat May 01 22:08:52 +0000 2021,"@elonmusk @elonmusk is there any something for India oxygen crisis from SpaceX. We need surplus amount of help fr every part of the world. 
I wish your team will do something for our country.
@SpaceX @Space_Station @NASA",en,New Delhi,['Oxygen'],790124269543968768,imsag_11,16,226,223,0,0,[],2021-05-01 22:08:52+00:00,2021-05-01,True,False
1388615501081808898,Sat May 01 22:05:09 +0000 2021,"URGENTLY need oxygen bed in lucknow.
Patient is moving from Jaunpur to lucknow in emergency.

Please contact 7830401999 if you have any verified leads.

Its URGENT!
@AdminLKO @shalabhmani @SOSUttarPradesh @LucknowCovid @lucknowcovid19 @112UttarPradesh",en,"New Delhi, India",['Oxygen'],854121977518227456,prachithesingh,2076,2594,288,11,5,[],2021-05-01 22:05:09+00:00,2021-05-01,True,False
1388615335620743168,Sat May 01 22:04:29 +0000 2021,"@sanjg2k1 @CharuPragya @PoddarVaishali @Chahal_Shekhar Name: Mamta Gupta
Age: 34
Address: E19/159 Rohini Sector 3 Delhi
Mobile: 9582489595
Spo2 on room air 45-50
Spo2 with oxygen: 60
HRCT: 16/25
Fever: 99 but has cough
Pulse: 80+
Kidney Patient
Attendant: Luv Gupta
9582489595

Sir Help",en,"New Delhi, India",['Oxygen'],1314621071341965312,Kushguptaa,111,479,1970,7,2,[],2021-05-01 22:04:29+00:00,2021-05-01,True,False
1388614398751641601,Sat May 01 22:00:46 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Newdelhi

Patient: Prasith lal R
Blood group: B Positive
Hospital: Indraprastha Apollo, mathura road, delhi
Contact Name: Jayrudh
Contact Number: 8825536549

via Satya Pathak

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,0,0,"['covid', 'plasma', 'Newdelhi', 'TeamIndiaVsCovid']",2021-05-01 22:00:46+00:00,2021-05-01,True,False
1388614221185773570,Sat May 01 22:00:04 +0000 2021,"@Raushan40260376 @AamAadmiParty @PankajSinghBJP @sakshijoshii @srinivasiyc @OfficialGNIDA @DCPGreaterNoida @GrenoWestCity @CMOfficeUP @myogioffice 

Please help..This patient's oxygen level is in 50",en,"New Delhi,India",['Oxygen'],96614355,manavsingh3,147,1676,4332,0,0,[],2021-05-01 22:00:04+00:00,2021-05-01,True,False
1388613493289472001,Sat May 01 21:57:10 +0000 2021,"@TVMohandasPai He was doing praschit as government he supported failed to provide even oxygen to the patients.
Anyway this was not his jurisdiction to transfer his bed to specific person. He can simply  withdraw. Moreover, old people have right to get the medication.",en,"New Delhi, India",['Oxygen'],1006618753281347584,SalamShanti,0,9,190,0,0,[],2021-05-01 21:57:10+00:00,2021-05-01,True,False
1388613248522489857,Sat May 01 21:56:12 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Greaternoida

Patient: Sushma yadav
Blood group: B Negative
Hospital: Goverment institute of medical sciences, greater noida
Contact Name: Lung infection
Contact Number: 8800484643

via Lalit yadav

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,1,0,"['covid', 'plasma', 'Greaternoida', 'TeamIndiaVsCovid']",2021-05-01 21:56:12+00:00,2021-05-01,True,False
1388612673495990274,Sat May 01 21:53:55 +0000 2021,"I request to all hospitals please share data of post recovered patients  with full details because for patients out there its difficult to arrange plasma, twitter helping to mass reach for help. It might easy after this.",en,"New Delhi, India","['plasma', 'ICU']",2276603015,lucky_dobal,118,669,1582,0,1,[],2021-05-01 21:53:55+00:00,2021-05-01,True,False
1388612395795292161,Sat May 01 21:52:48 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Lucknow

Patient: Shelly Srivastav
Blood group: B Positive
Hospital: KGMC Chowk
Contact Name: Abhishek
Contact Number: 9730122252

via Abhishek Srivastav

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,2,1,"['covid', 'plasma', 'Lucknow', 'TeamIndiaVsCovid']",2021-05-01 21:52:48+00:00,2021-05-01,True,False
1388611968580276224,Sat May 01 21:51:07 +0000 2021,@SonuSood Need oxygen cylinder and breathing apparatus in aligarh for my friends mom and father very urgently,en,"New Delhi, India",['Oxygen'],1000587750343503872,imirrfann,13,506,409,0,0,[],2021-05-01 21:51:07+00:00,2021-05-01,True,False
1388611902440284160,Sat May 01 21:50:51 +0000 2021,@DeepikaBhardwaj @DCPWestDelhi please help the patient .. it would be difficult for them to arrange oxygen refill..,en,"New Delhi, India","['ICU', 'Oxygen']",175489694,puneet89tyagi,149,437,19308,0,0,[],2021-05-01 21:50:51+00:00,2021-05-01,True,False
1388611381088247813,Sat May 01 21:48:47 +0000 2021,"Whatever you need, whether it is **ventilator /ICU /oxygen or normal bed, oxygen cylinders, injections, medical supplies**
Here is the links of covid Resources where you will give all this information according to the time through tweets. 

*Here are the links* : 👇👇👇👇",en,"New Delhi, India","['""oxygen cylinders""', 'ICU', 'Oxygen', 'ventilator']",1292713130330435585,vansh_0104,32,60,1250,2,0,[],2021-05-01 21:48:47+00:00,2021-05-01,True,False
1388610960194039809,Sat May 01 21:47:06 +0000 2021,@SonuSood @flyspicejet Sir I need small portable oxygen cylinder urgently for gurgaon location. Please contact me 9555488862,en,"New Delhi, India",['Oxygen'],1388586659009110017,EdwinToppo6,0,31,6,0,0,[],2021-05-01 21:47:06+00:00,2021-05-01,True,False
1388610791008468993,Sat May 01 21:46:26 +0000 2021,"Urgent O+ Plasma donor required. 

#युवा_भारत https://t.co/luuOAYN1zY",en,"New Delhi, India",['plasma'],1049967348281737216,erbikrant,512,1848,771,1,0,['युवा_भारत'],2021-05-01 21:46:26+00:00,2021-05-01,True,False
1388610768057208832,Sat May 01 21:46:20 +0000 2021,"Help Needed
Our senior actor Davinder Kaur's father Shri Waryam Singh, 76 years, needed oxygen cylinder immediately. 
His oxygen level is 73 now.

Pandav nagar (main mother dairy Patpargang road). 
If you hv any cylinder then call me at 9899650509.

@srinivasiyc @GautamGambhir",en,"Delhi, India",['Oxygen'],54777086,ArvindGaur,15564,666,23670,62,71,[],2021-05-01 21:46:20+00:00,2021-05-01,True,False
1388610541535436803,Sat May 01 21:45:26 +0000 2021,"Urgent need of B+ plasma. Patient Name Rajesh Manchanda in Ganga Ram , Hospital 🙏. Call at  9718248503(M)
#SOSIYC @yogitabhayana @srinivasiyc help please",en,Delhi,['plasma'],1105712702356258818,kgpankaj_,124,1741,23454,0,0,['SOSIYC'],2021-05-01 21:45:26+00:00,2021-05-01,True,False
1388610329127444482,Sat May 01 21:44:36 +0000 2021,"My wife needed addmission in hospital ,all Delhi Noida hospital denied . Oxygen level dropping current 88. Please save  her life @ArvindKejriwal @GautamGambhir @PMOIndia @msisodia @narendramodi @dr_maheshsharma",en,Delhi,['Oxygen'],100106276,raveeshkumar05,154,409,310,1,0,[],2021-05-01 21:44:36+00:00,2021-05-01,True,False
1388610220717338628,Sat May 01 21:44:10 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Delhi

Patient: RAJNI GUPTA
Blood group: O Positive
Hospital: Goyal hospital and urology center &amp; E-4/8 KRISHNA NAGAR DELHI- 110051
Contact Name: Stuti 
Contact Number: 9650021264

via Stuti gupta

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,2,1,"['covid', 'plasma', 'Delhi', 'TeamIndiaVsCovid']",2021-05-01 21:44:10+00:00,2021-05-01,True,False
1388609439314239491,Sat May 01 21:41:04 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Varanasi

Patient: Meera yadav
Blood group: O Positive
Hospital: Heritage hospital
Contact Name: Prateek Yadav 
Contact Number: 8585968363

via Prateek Yadav

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,2,1,"['covid', 'plasma', 'Varanasi', 'TeamIndiaVsCovid']",2021-05-01 21:41:04+00:00,2021-05-01,True,False
1388608705722150913,Sat May 01 21:38:09 +0000 2021,Need oxygen bed in Delhi NCR @RubikaLiyaquat @ravishndtv @anilvijminister @ArvindKejriwal @BJP4Delhi @SushantBSinha @aajtak @mlkhattar https://t.co/2TvX8aQ9TR,en,"New Delhi, India",['Oxygen'],135119111,sdahiya000,294,441,242,0,0,[],2021-05-01 21:38:09+00:00,2021-05-01,True,False
1388608381477212163,Sat May 01 21:36:51 +0000 2021,"Urgent need for #covid-19 recovered #plasma
#Lucknow

Patient: Sanjay Mathur
Blood group: B Positive
Hospital: Medanta Shaheed Path
Contact Name: Vijay Mathur
Contact Number: 7408883602

via Alok Mathur

#TeamIndiaVsCovid",en,"Gurgaon, India",['plasma'],1279502964311261184,CovidPlasmaIn,3774,2,25309,0,0,"['covid', 'plasma', 'Lucknow', 'TeamIndiaVsCovid']",2021-05-01 21:36:51+00:00,2021-05-01,True,False
1388608091046891521,Sat May 01 21:35:42 +0000 2021,"DELHI OXYGEN REFILL SOS. PLEASE HELP

Patient name charanjeet Singh age 62 needs oxygen refill at raja garden Delhi 
Accompanied by 10year old child only 
Contact 8810616157 
Spo 2 - 50",en,"Gurgaon, India",['Oxygen'],50243741,DeepikaBhardwaj,83101,2641,122097,55,27,[],2021-05-01 21:35:42+00:00,2021-05-01,True,False
1388608004010823681,Sat May 01 21:35:21 +0000 2021,"Plasma needed for my friend sister..West Delhi.. 
Patient Name: Shilpa
Blood group AB+
contact person:-+919873629778 Kapil.
#plasmadelhi #PlasmaDonor",en,"New Delhi, India",['plasma'],1269384525500624896,AnkitGu91077514,37,156,1302,0,0,"['plasmadelhi', 'PlasmaDonor']",2021-05-01 21:35:21+00:00,2021-05-01,True,False
1388607234414759936,Sat May 01 21:32:18 +0000 2021,"@AmanChopra_ Urgently requires ICU Bed

Patient  Hira Lal Sharma
Age  65
Oxygen  91
Comorbidities : heart patient  Diabetic
Residence  Keshavpuram, Delhi

Contact No.  9479120207
7996195233

#CovidHelp

@Punitspeaks
@KapilMishra_IND @TajinderBagga",en,"New Delhi, India","['ICU', 'Oxygen']",1108118953,iRajatverma12,19008,7728,114800,4,2,['CovidHelp'],2021-05-01 21:32:18+00:00,2021-05-01,True,False
1388607117494394881,Sat May 01 21:31:50 +0000 2021,"🆘 Urgently Required O+ #Plasma in #Bhopal 

Please pass verified leads. #SOS #Covid19 #CoronaVirusHelp

@APrashantPandey https://t.co/lN6cf02bru",en,"Gurgaon, India",['plasma'],383132126,Dr_Saaab,16215,75,118044,1,0,"['Plasma', 'Bhopal', 'SOS', 'Covid19', 'CoronaVirusHelp']",2021-05-01 21:31:50+00:00,2021-05-01,True,False
1388607051740315653,Sat May 01 21:31:34 +0000 2021,"URGENT: 30-year-old Tushar Bhatia, elder brother to my close friend @LakshiBhatia, urgently needs 3 vials of Remdesivir and 1 oxygen cylinder in Delhi/NCR.

Tushar has Down Syndrome and is in hospital now. Please help with VERIFIED leads!

Contact: Lakshi Bhatia, +91 8527986671 https://t.co/D57mpp1xdG",en,"New Delhi, India","['Oxygen', 'remdesivir']",550215976,MeghnadBose93,1935,604,1958,9,5,[],2021-05-01 21:31:34+00:00,2021-05-01,True,False
